vehicle,file,sample_info,age_label,hic_bucket,hic_true,E0_pred,E3_pred,E0_accuracy,E3_accuracy,E3_minus_E0_accuracy,E0_abs_error,E3_abs_error,E3_minus_E0_abs_error,sample_index,n_nodes,n_hard_only_material_nodes,hard_only_material_frac,n_hard_only_vectors_in_sample,hard_only_material_ids_in_sample,hard_only_min_dist_to_hic,hard_only_mean_dist_to_hic,hard_only_median_dist_to_hic,hard_only_top32_nearest_frac,hard_only_nodes_within_60,hard_only_nodes_within_150,hard_only_nodes_within_400,hard_only_frac_within_60,hard_only_frac_within_150,hard_only_frac_within_400
M6,batch_0.feather,C_5_0,Child,<500,487.45001220703125,733.8787841796875,650.6476440429688,0.6642105245648864,0.749176634496259,0.08496610993137266,246.42877197265625,163.1976318359375,-83.23114013671875,8,28409,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_0.feather,C_4_5,Child,1k-1.5k,1160.1500244140625,711.9756469726562,813.0401611328125,0.6136927397232456,0.7008060544095933,0.08711331468634775,448.17437744140625,347.10986328125,-101.06451416015625,22,27031,19,0.0007028966741888942,1,1000026;1000027,290.25710660213093,296.3256095764921,297.1296869434641,0.0,0,0,19,0.0,0.0,1.0
M6,batch_2.feather,C_4_6,Child,500-1k,566.8099975585938,1055.6083984375,903.6242065429688,0.5369510117554764,0.6272629633584755,0.0903119516029991,488.79840087890625,336.814208984375,-151.98419189453125,11,78962,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_1.feather,C_2_5,Child,500-1k,898.489990234375,1321.3089599609375,1166.186279296875,0.6799999223958472,0.7704515189255174,0.09045159652967028,422.8189697265625,267.6962890625,-155.1226806640625,36,90029,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_0.feather,C_6_2,Child,500-1k,630.1199951171875,842.2703857421875,529.2702026367188,0.748120800379253,0.8399514485146388,0.09183064813538577,212.150390625,100.84979248046875,-111.30059814453125,31,15368,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_2.feather,C_5_7,Child,500-1k,713.6300048828125,1174.1123046875,1017.096923828125,0.6078038719411524,0.7016342181007381,0.09383034615958574,460.4822998046875,303.4669189453125,-157.015380859375,20,72796,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_1.feather,C_3_2,Child,500-1k,552.9299926757812,997.258544921875,852.7116088867188,0.5544499924230759,0.6484372757604113,0.09398728333733541,444.32855224609375,299.7816162109375,-144.54693603515625,40,49342,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_0.feather,C_3__1,Child,500-1k,564.3800048828125,920.5245361328125,796.3906860351562,0.6131069653545707,0.7086722820586807,0.09556531670411006,356.14453125,232.01068115234375,-124.13385009765625,25,56040,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_2.feather,C_8_6,Child,500-1k,711.7899780273438,1195.2423095703125,1028.4656982421875,0.5955193957978537,0.6920891763759421,0.0965697805780884,483.45233154296875,316.67572021484375,-166.776611328125,38,49423,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_0.feather,C_6_7,Child,1k-1.5k,1452.8900146484375,877.3795166015625,1017.8363037109375,0.6038857090045223,0.7005597763415203,0.09667406733699802,575.510498046875,435.0537109375,-140.456787109375,37,26656,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_3.feather,C_2__4,Child,1k-1.5k,1351.8599853515625,995.7512817382812,1135.104248046875,0.7365787082449429,0.8396611042168555,0.1030823959719126,356.10870361328125,216.7557373046875,-139.35296630859375,28,44601,2634,0.05905697181677541,1,1000026;1000027,172.10304759943546,255.71243584118102,261.1114322046437,0.0,0,0,2634,0.0,0.0,1.0
CY02C,batch_4.feather,C_5__5,Child,500-1k,988.0700073242188,565.1372680664062,668.9993286132812,0.5719607556926539,0.6770768504804541,0.10511609478780015,422.9327392578125,319.0706787109375,-103.862060546875,10,23915,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_5.feather,A_10__6,Adult,500-1k,794.27001953125,1409.2127685546875,1186.72998046875,0.5636267547773264,0.6692929584685464,0.10566620369122004,614.9427490234375,392.4599609375,-222.4827880859375,9,60546,1734,0.028639381627192546,1,1000028,191.29369221042796,255.7477734594878,259.15967755662484,0.0,0,0,1734,0.0,0.0,1.0
CY02C,batch_5.feather,A_9__6,Adult,<500,439.0400085449219,1164.448486328125,907.7702026367188,0.3770368665507515,0.4836466401625452,0.10660977361179369,725.408447265625,468.7301940917969,-256.6782531738281,2,52261,109,0.0020856853102696085,1,1000028,284.06468726576657,292.7456856053179,292.9380627530967,0.0,0,0,109,0.0,0.0,1.0
CY02C,batch_5.feather,A_14__6,Adult,500-1k,733.5,1014.3646850585938,609.5375366210938,0.7231127136071679,0.8309986865999914,0.10788597299282354,280.86468505859375,123.96246337890625,-156.9022216796875,33,21000,7525,0.35833333333333334,1,1000028,1.8870570647392129,180.8080127478242,185.6427747467598,1.0,449,2602,7525,0.05966777408637874,0.34578073089700995,1.0
M6,batch_3.feather,A_14_5,Adult,<500,392.05999755859375,1025.6331787109375,192.463623046875,0.382261422208818,0.4909034949889554,0.10864207278013743,633.5731811523438,199.59637451171875,-433.976806640625,6,14578,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_3.feather,C_0_1,Child,1k-1.5k,1483.5899658203125,1763.6944580078125,1410.00390625,0.8411830967003814,0.95040000184308,0.10921690514269866,280.1044921875,73.5860595703125,-206.5184326171875,15,72583,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_1.feather,C_6__7,Child,500-1k,599.1699829101562,1114.808837890625,925.6552124023438,0.5374643280043151,0.6472928309398662,0.10982850293555113,515.6388549804688,326.4852294921875,-189.15362548828125,15,53035,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_1.feather,C_5__7,Child,500-1k,710.3599853515625,1146.4058837890625,972.3379516601562,0.6196409102539707,0.7305690209239533,0.11092811066998254,436.0458984375,261.97796630859375,-174.06793212890625,6,66946,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_0.feather,C_2_0,Child,500-1k,816.260009765625,1228.1407470703125,1052.02587890625,0.6646306717799122,0.7758934700487202,0.11126279826880803,411.8807373046875,235.765869140625,-176.1148681640625,5,66739,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_1.feather,C_7__3,Child,<500,416.239990234375,914.8984985351562,734.236083984375,0.45495756185064984,0.5669021167900444,0.11194455493939459,498.65850830078125,317.99609375,-180.66241455078125,18,28564,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_0.feather,C_4__1,Child,<500,452.8900146484375,804.359375,670.1744995117188,0.5630443663921211,0.6757792410460377,0.11273487465391663,351.4693603515625,217.28448486328125,-134.18487548828125,33,37540,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_5.feather,A_12__5,Adult,>2k,2871.169921875,427.171142578125,756.5707397460938,0.14877947115688767,0.26350608300187955,0.11472661184499189,2443.998779296875,2114.59912109375,-329.399658203125,21,59241,6491,0.10956938606708191,1,1000028,13.551982842371176,187.22207658194026,197.19559774181374,1.0,420,2016,6491,0.06470497612078262,0.31058388537975656,1.0
M6,batch_3.feather,C_6_8,Child,500-1k,679.8300170898438,1236.32080078125,1020.9740600585938,0.5498815652541386,0.6658641425726607,0.11598257731852213,556.4907836914062,341.14404296875,-215.34674072265625,24,57544,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_1.feather,C_5__8,Child,500-1k,954.2100219726562,1212.5145263671875,1056.3450927734375,0.7869679094332693,0.9033127796025205,0.11634487016925121,258.30450439453125,102.13507080078125,-156.16943359375,7,65174,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_1.feather,C_2_1,Child,500-1k,833.5499877929688,1399.4189453125,1170.325439453125,0.5956400623166004,0.7122377756587721,0.11659771334217173,565.8689575195312,336.77545166015625,-229.093505859375,31,64627,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_2.feather,C_1__4,Child,>2k,2205.469970703125,1224.22216796875,1483.4610595703125,0.5550844873115439,0.6726280925499842,0.11754360523844032,981.247802734375,722.0089111328125,-259.2388916015625,20,45423,3233,0.0711753957246329,1,1000026;1000027,174.09608235340644,255.5717634344163,259.9545804995742,0.0,0,0,3233,0.0,0.0,1.0
M6,batch_1.feather,C_6__3,Child,<500,435.8999938964844,885.17431640625,714.052001953125,0.49244537015738316,0.6104597322102315,0.11801436205284838,449.2743225097656,278.1520080566406,-171.122314453125,10,29143,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_2.feather,C_7_1,Child,<500,384.0299987792969,872.1314697265625,687.0255737304688,0.44033498630625145,0.5589748234466132,0.11863983714036175,488.1014709472656,302.9955749511719,-185.10589599609375,31,29863,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_5.feather,A_11_9,Adult,>2k,7289.7099609375,2696.634521484375,14911.6728515625,0.3699234312386239,0.4888593005964222,0.11893586935779826,4593.0751953125,7621.962890625,3028.8876953125,17,31330,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_2.feather,C_3_3,Child,500-1k,588.5599975585938,1016.4017944335938,841.4343872070312,0.5790623361567148,0.6994722422887872,0.12040990613207248,427.841796875,252.8743896484375,-174.9674072265625,0,48407,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_4.feather,C_6__7,Child,1.5k-2k,1512.93994140625,878.490234375,1068.8565673828125,0.5806510954813311,0.7064765349438326,0.12582543946250146,634.44970703125,444.0833740234375,-190.3663330078125,18,26134,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_0.feather,C_5_6,Child,1k-1.5k,1057.6199951171875,672.5001220703125,806.6104736328125,0.6358617699883761,0.7626656808274863,0.12680391083911025,385.119873046875,251.009521484375,-134.1103515625,29,26775,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_0.feather,C_4__2,Child,<500,459.6600036621094,845.3612060546875,684.8789672851562,0.543743905409794,0.6711550881525689,0.12741118274277485,385.7012023925781,225.21896362304688,-160.48223876953125,34,40923,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_1.feather,A_11_4,Adult,>2k,2248.820068359375,759.7918701171875,1046.790771484375,0.3378624554304574,0.46548444947312323,0.12762199404266583,1489.0281982421875,1202.029296875,-286.9989013671875,32,50617,5206,0.10285082087045855,1,1000028,62.381271023792905,206.33287940891267,215.35566948619348,0.0,0,1146,5206,0.0,0.22013061851709567,1.0
CY02C,batch_2.feather,C_1__3,Child,1.5k-2k,1835.4000244140625,1130.3980712890625,1364.791015625,0.6158864859173866,0.7435932208079267,0.12770673489054007,705.001953125,470.6090087890625,-234.3929443359375,9,52596,4882,0.0928207468248536,1,1000026;1000027,181.97695398923815,252.6032893269579,255.76617860315156,0.0,0,0,4882,0.0,0.0,1.0
CY02C,batch_3.feather,C_1_0,Child,>2k,2092.469970703125,1021.2352294921875,1288.7474365234375,0.4880525139144652,0.6158976972512463,0.12784518333678113,1071.2347412109375,803.7225341796875,-267.51220703125,36,60466,5911,0.09775741739159197,2,1000003;1000026;1000027,43.88088644769089,260.0834608850612,264.44300179946015,0.0,18,44,5911,0.0030451700219928947,0.007443748942649298,1.0
CY02C,batch_0.feather,C_2_4,Child,1k-1.5k,1373.5699462890625,910.9669189453125,1087.23583984375,0.6632111611108321,0.7915402071668111,0.12832904605597895,462.60302734375,286.3341064453125,-176.2689208984375,8,43966,2793,0.06352636127917027,1,1000026;1000027,170.71508529032067,255.11800755694054,260.33615064788586,0.0,0,0,2793,0.0,0.0,1.0
M6,batch_0.feather,C_3__6,Child,500-1k,789.97998046875,1244.44677734375,1035.1749267578125,0.6348041514117209,0.7631367028401492,0.12833255142842837,454.466796875,245.1949462890625,-209.2718505859375,30,95593,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_2.feather,A_10__7,Adult,1.5k-2k,1740.0999755859375,2004.934326171875,1746.1898193359375,0.8679087154482514,0.9965124961315397,0.12860378068328826,264.8343505859375,6.08984375,-258.7445068359375,27,47745,2468,0.05169127657346319,1,1000028,134.75505962421326,227.57956659403885,230.7028789550918,0.0,0,95,2468,0.0,0.038492706645056725,1.0
M6,batch_1.feather,C_2_3,Child,500-1k,712.4299926757812,1346.591064453125,1078.43798828125,0.529061874448953,0.6606128497116552,0.1315509752627022,634.1610717773438,366.00799560546875,-268.153076171875,33,63161,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_3.feather,C_4_7,Child,1.5k-2k,1526.52001953125,909.0399780273438,1110.0130615234375,0.5954982354613886,0.727152639546968,0.13165440408557938,617.4800415039062,416.5069580078125,-200.97308349609375,8,29205,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_0.feather,C_5_5,Child,500-1k,985.760009765625,567.0672607421875,699.3932495117188,0.5752589424651278,0.7094964723492962,0.13423752988416848,418.6927490234375,286.36676025390625,-132.32598876953125,28,24462,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_0.feather,C_5__1,Child,<500,482.5299987792969,745.7698974609375,617.2178344726562,0.6470226277865703,0.781782333285241,0.13475970549867078,263.2398986816406,134.68783569335938,-128.55206298828125,40,31119,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_0.feather,C_2__1,Child,500-1k,847.6900024414062,1225.9979248046875,1022.1192016601562,0.6914285785405803,0.8293455411703088,0.13791696262972852,378.30792236328125,174.42919921875,-203.87872314453125,17,69473,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_3.feather,C_7_9,Child,1k-1.5k,1070.9300537109375,1273.1798095703125,1091.35107421875,0.8411459604220141,0.9812883122670393,0.14014235184502521,202.249755859375,20.4210205078125,-181.8287353515625,30,57174,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_0.feather,C_7_0,Child,<500,359.5899963378906,938.8836059570312,686.1461791992188,0.38299741741826465,0.5240719940429569,0.14107457662469225,579.2935791015625,326.5561828613281,-252.73739624023438,11,33616,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_3.feather,A_9_8,Adult,>2k,2100.510009765625,1618.4910888671875,1915.2578125,0.770522911741696,0.9118060869006307,0.14128317515893474,482.0189208984375,185.252197265625,-296.7667236328125,0,41884,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_5.feather,A_12_7,Adult,>2k,5054.25,1164.7955322265625,1889.043701171875,0.2304586303064871,0.37375351460095463,0.14329488429446752,3889.45458984375,3165.206298828125,-724.248291015625,24,26769,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_0.feather,C_4_3,Child,500-1k,910.219970703125,544.5799560546875,675.5337524414062,0.5982948886893916,0.7421653821982956,0.14387049350890402,365.6400146484375,234.68621826171875,-130.95379638671875,19,29969,524,0.01748473422536621,1,1000026;1000027,273.06371709090024,289.1343712718595,289.9769989174735,0.0,0,0,524,0.0,0.0,1.0
M6,batch_1.feather,C_6__2,Child,<500,485.3800048828125,821.97021484375,659.8923950195312,0.5905080209932904,0.73554417136213,0.14503615036883966,336.5902099609375,174.51239013671875,-162.07781982421875,9,30147,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_4.feather,A_9_5,Adult,1k-1.5k,1469.47998046875,1729.1956787109375,1476.06982421875,0.849805489662224,0.9955355474098335,0.1457300577476095,259.7156982421875,6.58984375,-253.1258544921875,38,41192,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_1.feather,C_6__1,Child,<500,480.5799865722656,819.11328125,656.0073852539062,0.5867075990257186,0.732583195517316,0.14587559649159743,338.5332946777344,175.42739868164062,-163.10589599609375,8,31303,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_2.feather,C_3_4,Child,500-1k,594.3800048828125,987.9646606445312,790.0980834960938,0.6016207143432126,0.7522863519080427,0.1506656375648301,393.58465576171875,195.71807861328125,-197.8665771484375,1,51010,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_2.feather,C_3_6,Child,500-1k,811.2999877929688,1278.1243896484375,1032.88427734375,0.6347582397798746,0.7854703625457194,0.1507121227658449,466.82440185546875,221.58428955078125,-245.2401123046875,3,95326,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_0.feather,C_3_4,Child,1k-1.5k,1136.530029296875,645.7974853515625,817.6621704101562,0.5682185852591076,0.7194373657825923,0.1512187805234847,490.7325439453125,318.86785888671875,-171.86468505859375,14,38458,1647,0.04282593998647875,1,1000026;1000027,203.63453805494626,265.863290927835,270.4358485589058,0.0,0,0,1647,0.0,0.0,1.0
M6,batch_0.feather,C_3__3,Child,500-1k,587.5800170898438,1078.970458984375,843.6002197265625,0.5445747028541703,0.6965147748305436,0.15194007197637327,491.39044189453125,256.02020263671875,-235.3702392578125,27,58204,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_5.feather,A_11__5,Adult,1k-1.5k,1364.5400390625,904.348388671875,1113.0164794921875,0.6627496172946327,0.8156715432526843,0.15292192595805165,460.191650390625,251.5235595703125,-208.6680908203125,14,64736,4623,0.07141312407315868,1,1000028,77.96606842051521,212.31734450193838,220.48457936732194,0.0,0,846,4623,0.0,0.18299805321219986,1.0
M6,batch_0.feather,C_2__6,Child,1k-1.5k,1192.9000244140625,1454.8275146484375,1223.771240234375,0.8199597632041827,0.9747737037729372,0.15481394056875442,261.927490234375,30.8712158203125,-231.0562744140625,23,104079,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_0.feather,C_2__4,Child,500-1k,755.6300048828125,1403.5159912109375,1083.6329345703125,0.5383836091748863,0.6973117748423165,0.1589281656674303,647.885986328125,328.0029296875,-319.883056640625,20,78436,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_2.feather,C_5_8,Child,500-1k,946.8499755859375,1264.36572265625,1038.5594482421875,0.7488734933407893,0.9116955001358152,0.1628220067950259,317.5157470703125,91.70947265625,-225.8062744140625,21,71637,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_0.feather,C_2__3,Child,500-1k,738.6300048828125,1409.150634765625,1071.7425537109375,0.5241668184080718,0.6891860384989718,0.16501922009089998,670.5206298828125,333.112548828125,-337.4080810546875,19,70139,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_3.feather,C_7__9,Child,1k-1.5k,1043.1500244140625,1424.7359619140625,938.7740478515625,0.7321707686894081,0.8999415480806531,0.16777077939124496,381.5859375,104.3759765625,-277.2099609375,32,55396,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_3.feather,C_0_1,Child,>2k,2002.1199951171875,1016.8115234375,1355.6829833984375,0.5078674234897615,0.6771237421856361,0.16925631869587454,985.3084716796875,646.43701171875,-338.8714599609375,0,59091,6166,0.10434753177302804,2,1000003;1000026;1000027,70.27320466568437,259.1433539008499,263.34317908891575,0.0,0,44,6166,0.0,0.007135906584495621,1.0
M6,batch_2.feather,C_3_5,Child,500-1k,606.9400024414062,1123.3963623046875,852.6509399414062,0.5402723587214109,0.7118270490420322,0.17155469032062132,516.4563598632812,245.7109375,-270.74542236328125,2,72685,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_4.feather,C_7__7,Child,1k-1.5k,1191.6800537109375,874.8741455078125,1081.5635986328125,0.7341518747279698,0.9075956212112319,0.1734437464832621,316.805908203125,110.116455078125,-206.689453125,26,25983,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_1.feather,C_7__2,Child,<500,367.4100036621094,1006.189697265625,676.5254516601562,0.3651498367162434,0.5430837860726532,0.17793394935640977,638.7796630859375,309.1154479980469,-329.6642150878906,17,32142,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_2.feather,A_13__7,Adult,>2k,5657.18994140625,2966.30224609375,3985.01806640625,0.5243419925469913,0.7044165226341444,0.18007453008715313,2690.8876953125,1672.171875,-1018.7158203125,33,21116,5131,0.2429910967986361,1,1000028,3.2215119945295476,188.4036003875237,196.9640158617474,0.6875,294,1598,5131,0.0572987721691678,0.31144026505554473,1.0
CY02C,batch_5.feather,C_5_0,Child,500-1k,676.4600219726562,950.859375,604.1696166992188,0.7114196270848738,0.8931342534291559,0.18171462634428204,274.39935302734375,72.2904052734375,-202.10894775390625,4,19472,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_3.feather,C_5_8,Child,500-1k,945.9199829101562,1236.7860107421875,998.142578125,0.7648210561037277,0.9476802248903725,0.18285916878664477,290.86602783203125,52.22259521484375,-238.6434326171875,14,71737,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_1.feather,C_7__1,Child,<500,381.9599914550781,973.8045654296875,660.2596435546875,0.3922347512167801,0.5784996783972629,0.18626492718048282,591.8446044921875,278.2996520996094,-313.5449523925781,16,34660,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_5.feather,A_11__4,Adult,>2k,2289.159912109375,564.7634887695312,997.6919555664062,0.2467121173064414,0.4358332287267212,0.1891211114202798,1724.396484375,1291.468017578125,-432.928466796875,13,64034,5206,0.08130055907798982,1,1000028,62.381271023792905,206.33287940891267,215.35566948619348,0.0,0,1146,5206,0.0,0.22013061851709567,1.0
CY02C,batch_0.feather,C_1_1,Child,>2k,2016.760009765625,1026.1302490234375,1419.435546875,0.508801366575435,0.7038197604086556,0.19501839383322062,990.6297607421875,597.324462890625,-393.3052978515625,1,58783,6046,0.10285286562441522,2,1000003;1000026;1000027,71.6101146341566,259.8875369373384,263.97447278337904,0.0,0,44,6046,0.0,0.007277538868673503,1.0
M6,batch_1.feather,C_2_2,Child,500-1k,801.1699829101562,1445.2669677734375,1057.15283203125,0.5543404788005568,0.7578563464383485,0.20351586763779173,644.0969848632812,255.98284912109375,-388.1141357421875,32,65769,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_4.feather,C_6__1,Child,500-1k,573.469970703125,792.061279296875,532.7713623046875,0.7240222261744736,0.9290309685291152,0.2050087423546415,218.59130859375,40.6986083984375,-177.8927001953125,12,15628,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_0.feather,C_3__2,Child,500-1k,595.780029296875,1011.7886352539062,748.5216674804688,0.5888384278474973,0.7959422621689448,0.20710383432144752,416.00860595703125,152.74163818359375,-263.2669677734375,26,57596,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_1.feather,C_7_7,Child,1k-1.5k,1109.4000244140625,869.18408203125,1119.00634765625,0.7834722038070224,0.9914153094284873,0.2079431056214649,240.2159423828125,9.6063232421875,-230.609619140625,7,25831,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_1.feather,C_1__1,Child,>2k,2021.56005859375,1008.9337158203125,1432.9259033203125,0.49908668878339096,0.708821831549785,0.209735142766394,1012.6263427734375,588.6341552734375,-423.9921875,27,59470,6071,0.10208508491676475,2,1000003;1000026;1000027,118.57621152936237,259.86378821189436,263.7975342416697,0.0,0,44,6071,0.0,0.007247570416735299,1.0
CY02C,batch_5.feather,A_13__7,Adult,>2k,7114.93994140625,3439.787353515625,4966.66748046875,0.4834597876922851,0.6980617575651806,0.21460196987289554,3675.152587890625,2148.2724609375,-1526.880126953125,30,35104,4237,0.12069849589790338,1,1000028,6.924808832468826,183.38478937657774,194.75606487020733,0.65625,396,1420,4237,0.09346235544016993,0.33514278970970024,1.0
CY02C,batch_3.feather,C_4__7,Child,1.5k-2k,1510.43994140625,854.1846923828125,1186.3743896484375,0.5655204612687541,0.785449561499214,0.21992910023045986,656.2552490234375,324.0655517578125,-332.189697265625,21,27584,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_1.feather,A_11_5,Adult,1k-1.5k,1310.5699462890625,856.6784057617188,1145.1192626953125,0.6536685876152143,0.8737566933667058,0.22008810575149151,453.89154052734375,165.45068359375,-288.44085693359375,33,52266,4623,0.08845138330846057,1,1000028,77.96606842051521,212.31620851428704,220.48457936732194,0.0,0,846,4623,0.0,0.18299805321219986,1.0
CY02C,batch_0.feather,C_1_4,Child,>2k,2206.75,1211.0264892578125,1711.1556396484375,0.5487828205541238,0.7754188918764869,0.2266360713223632,995.7235107421875,495.5943603515625,-500.129150390625,4,44609,3457,0.07749557264229191,1,1000026;1000027,175.5421986292057,254.7468535892009,259.1115327435924,0.0,0,0,3457,0.0,0.0,1.0
CY02C,batch_0.feather,C_1_2,Child,1.5k-2k,1769.3599853515625,1023.3229370117188,1425.2020263671875,0.5783576804515503,0.8054901422923314,0.22713246184078106,746.0370483398438,344.157958984375,-401.87908935546875,2,57469,6094,0.1060397779672519,2,1000003;1000026;1000027,162.95836833184796,257.13644065598936,260.16360750930073,0.0,0,0,6094,0.0,0.0,1.0
M6,batch_0.feather,C_2__2,Child,500-1k,841.6599731445312,1356.0843505859375,992.3789672851562,0.6206545874383599,0.8481235504688841,0.22746896303052422,514.4243774414062,150.718994140625,-363.70538330078125,18,72247,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_4.feather,C_5__1,Child,500-1k,632.77001953125,874.8199462890625,602.7605590820312,0.723314577148618,0.9525744590879172,0.22925988193929914,242.0499267578125,30.00946044921875,-212.04046630859375,5,19253,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_2.feather,A_12_5,Adult,>2k,2989.659912109375,438.0786437988281,1126.6322021484375,0.14653126331340435,0.3768429303898765,0.23031166707647213,2551.581298828125,1863.0277099609375,-688.5535888671875,2,45914,6491,0.14137300169882824,1,1000028,13.551982842371176,187.22129431362404,197.17249143209972,1.0,420,2016,6491,0.06470497612078262,0.31058388537975656,1.0
CY02C,batch_3.feather,C_0__1,Child,1.5k-2k,1980.9100341796875,948.3496704101562,1406.1986083984375,0.4787444427292612,0.7098750494142239,0.23113060668496266,1032.560302734375,574.71142578125,-457.848876953125,1,59437,6048,0.10175479919915205,2,1000003;1000026;1000027,118.27216168302401,259.7487555725552,263.73596358991824,0.0,0,44,6048,0.0,0.007275132275132275,1.0
